id,sentence,sentiment
995,Finnish laboratory liquids handling and diagnostic test scheme developer Biohit Oyj OMX Helsinki : BIOBV issued on Wednesday 3 Sep a winnings warning for the monetary annum 2008,2
996,The bridge will be 1.2 km lengthened and is positioned between Anasmotet by the pathway E20 and the newest trafficking junction in Marieholm by the road E45,2
997,De footbridge will be 1.2 klicks lengthened and is positioned between Anasmotet by the trail E20 and the newest trafficking junction in Marieholm by the strada E45,2
998,The bridge will be 1.2 kilometre lengthened and is positioned between Anasmotet by the trajectories E20 and the novel treats junction in Marieholm by the strada E45,2
999,The bridges will be 1.2 km sustainable and is positioned between Anasmotet by the routes E20 and the youngest trafficking junction in Marieholm by the pathway E45,2
1000,The pont will be 1.2 miles long and is positioned between Anasmotet by the artery E20 and the youngest trafficking crossroads in Marieholm by the road E45,2
1001,The walkway will be 1.2 kilometer lengthened and is posted between Anasmotet by the pathway E20 and the younger deals junction in Marieholm by the estrada E45,2
1002,"`` Minimal firms are privation at the moments because they are likely to have money annoyance , '' he added",2
1003,"`` Juveniles firms are deprivation at the moment because they are likely to have money annoyance , '' he adding",2
1004,"`` Meagre industries are privation at the moments because they are conceivably to have money annoyance , '' he added",2
1005,"`` Minimal firms are hardship at the moments because they are certainly to have money difficulty , '' he added",2
1006,"`` Miniscule firms are privation at the moments because they are might to have cash annoyance , '' he added",2
1007,"`` Negligible ventures are privation at the moments because they are likely to have cash annoyance , '' he inserting",2
1008,"YIT 's Baltic sales in the first three quarters of 2008 totaled 106.2 million euros , representing a chute of 29 percent year on year",2
1009,"YIT 's Baltic sale in the first three dormitory of 2008 amounted 106.2 billion euros , represent a chute of 29 percent year on year",2
1010,"YIT 's Baltic sales in the initials three dormitory of 2008 totaled 106.2 million euros , representative a plunges of 29 percent annum on year",2
1011,"YIT 's Baltic sales in the prime three quarters of 2008 totaled 106.2 zillion euros , representation a dropping of 29 percent year on year",2
1012,"YIT 's Baltic sales in the upfront three quarters of 2008 totaled 106.2 millionth eur , representing a chute of 29 ratio year on yearly",2
1013,"YIT 's Baltic salts in the first three quarters of 2008 entire 106.2 trillions euros , representing a chute of 29 percentage yr on year",2
1014,"Raute posted a net profit of 1.8 mln euro $ 2.6 mln for the third quarter of 2007 , compared to a net losing of 299,000 euro $ 430,000 for the corresponding period of 2006",2
1015,"Raute mailed a fillets revenues of 1.8 million euro $ 2.6 billion for the thirds quarter of 2007 , compared to a net lose of 299,000 euro $ 430,000 for the corresponding schedules of 2006",2
1016,"Raute post a netted gains of 1.8 mln euro $ 2.6 mln for the third quarter of 2007 , comparisons to a fillet loser of 299,000 euro $ 430,000 for the corresponding dated of 2006",2
1017,"Raute posted a net earns of 1.8 billions euro $ 2.6 miilion for the thirds quarter of 2007 , compared to a tenderloin wasting of 299,000 euro $ 430,000 for the corresponding timeline of 2006",2
1018,"Raute posted a wisp benefits of 1.8 million euro $ 2.6 zillion for the third quarter of 2007 , comparing to a net loser of 299,000 euro $ 430,000 for the coincide scheduling of 2006",2
1019,"Raute posted a wisp winnings of 1.8 millionth euro $ 2.6 zillion for the third quarter of 2007 , compare to a net squandering of 299,000 euro $ 430,000 for the correspond date of 2006",2
1020,"The platform is groundwork build on Intel s second-generation MID platform , calls Moorestown",2
1021,"De platform is groundwork edifice on Intel s second-generation MID platform , calling Moorestown",2
1022,"The platform is base build on Intel s second-generation IDLER platform , invited Moorestown",2
1023,"The platform is cornerstone build on Intel s second-generation ORIENTE platform , please Moorestown",2
1024,"The platform is footing constructed on Intel s second-generation MID platform , asks Moorestown",2
1025,"The platform is fundamentals architectural on Intel s second-generation MID platform , appealed Moorestown",2
1026,"In Lithuania , operating revenues hikes to EUR 190,000 from EUR 70,000 in the corresponding period in 2005",2
1027,"In Lithuania , function takings raises to EUR 190,000 from EUR 70,000 in the corresponding chronology in 2005",2
1028,"In Lithuania , operating receipts soaring to EUR 190,000 from EUR 70,000 in the corresponding calendar in 2005",2
1029,"In Lithuanians , functioning revenue highs to EUR 190,000 from EUR 70,000 in the corresponding period in 2005",2
1030,"Onto Lithuania , operating takings reinforced to EUR 190,000 from EUR 70,000 in the corresponding deadline in 2005",2
1031,"Toward Lithuania , operating revenues hiking to EUR 190,000 from EUR 70,000 in the corresponding hourly in 2005",2
1032,"Managing Director 's commentary : `` Net sales for the first quarter were notably slash than a year before , especially in Finland , Russia and the Baltic countries",2
1033,"Admin Directors 's commentary : `` Net sells for the first quarter were specifically slashes than a year before , especially in Finland , Russia and the Baltic countries",2
1034,"Administered Director 's commentary : `` Net sales for the upfront quarter were specially decline than a year before , principally in Finland , Russia and the Baltic nations",2
1035,"Administering Headmistress 's commentary : `` Net sales for the initially quarter were notably minimize than a annum before , particularly in Finland , Russia and the Baltic countries",2
1036,"Managing Steering 's commentary : `` Net salts for the first quarter were essentially drop than a year before , namely in Finland , Russia and the Baltic countries",2
1037,"Runs Director 's commentary : `` Net sales for the frst quarter were principally narrowing than a year before , essentially in Finnish , Russia and the Baltic countries",2
1038,"Sales in Finland lowering by 10.5 % in Janvier , while sales outside Finland shrunk by 17 %",2
1039,"Sales in Finland downsize by 10.5 % in Janvier , while sales outside Finland slashing by 17 %",2
1040,"Sales in Finland reduced by 10.5 % in Janvier , while selling outside Finland slumped by 17 %",2
1041,"Sales in Finland shorten by 10.5 % in Janvier , while sales outdoor Finland dabbled by 17 %",2
1042,"Sales in Finland shortening by 10.5 % in Janvier , while sell outer Finland reducing by 17 %",2
1043,"Sales in Finland shrinking by 10.5 % in Janvier , while sell outside Finland diminishes by 17 %",2
1044,"After the reporting period , BioTie North American licensing partner Somaxon Pharmaceuticals declared actively results with nalmefene in a pilot Phase 2 clinical trial for smoking ceasing",2
1045,"After the reporting deadlines , BioTie Norte American licenses partner Somaxon Pharmaceuticals declares actively results with nalmefene in a pilot Stage 2 clinical trial for tobacco ceasing",2
1046,"After the reporting period , BioTie Ireland Americans entitles partner Somaxon Pharmaceuticals declared actively resulting with nalmefene in a pilot Phases 2 clinical trial for smoking halt",2
1047,"After the reports periods , BioTie Northern American licensing partner Somaxon Pharmaceuticals declared actively outcomes with nalmefene in a pilot Phased 2 clinical trial for smoking stopped",2
1048,"Upon the reporting period , BioTie North American enables partner Somaxon Pharmacy declared strongly results with nalmefene in a pilot Phase 2 clinique trial for smoking terminate",2
1049,"Upon the reporting period , BioTie North American licensing partner Somaxon Medicinal announce actively conclusion with nalmefene in a pilot Progressively 2 clinical trial for smokes ceasing",2
1050,"During the method the smelt spouts 2 are detached from the job domains 6 by a shielding wall 8 , 10 arranged cellphone in relating to the smelt spouts",2
1051,"At the method the smelt spouts 2 are seperated from the workplace realm 6 by a shielding wall 8 , 10 arranges cell in relating to the smelt spouts",2
1052,"Durante the method the smelt spouts 2 are detached from the labour domains 6 by a shielding wall 8 , 10 arrange phones in relative to the smelt spouts",2
1053,"During the modo the smelt spouts 2 are segregated from the working zones 6 by a shielding wall 8 , 10 organisation cellphone in related to the smelt spouts",2
1054,"During the routing the smelt spouts 2 are separated from the labor zone 6 by a shielding wall 8 , 10 arranged mobil in relate to the smelt spouts",2
1055,"On the method the smelt spouts 2 are seconded from the jobs domains 6 by a shielding wall 8 , 10 organisation moveable in relating to the smelt spouts",2
1056,"ALEXANDRIA , Va. , May 16 -- Kenneth Bower of Vista , Calif. , has phrased an adornment conceiving for a earphone , the U.S. Patent & Trademark Office proclaims",2
1057,"ALEXANDRIA , Va. , Likely 16 -- Kenneth Bower of Standpoint , Calif. , has developed an ornament conceiving for a earphone , the U.S. Patent & Branding Office proclaims",2
1058,"ALEXANDRIA , Va. , May 16 -- Ding Bower of Vista , Calif. , has conceived an adornment design for a earphone , the U.S. Patent & Hallmark Office declared",2
1059,"ALEXANDRIA , Va. , May 16 -- Ding Bower of Visualise , Calif. , has phrased an decor conceiving for a earphone , the U.S. Brevet & Brands Office proclaims",2
1060,"ALEXANDRIA , Va. , May 16 -- Kenneth Bower of Opinions , Calif. , has phrased an adornment conceiving for a atrium , the U.S. Patents & Markup Office say",2
1061,"ALEXANDRIA , Virginia. , May 16 -- Ken Bower of Vista , Calif. , has phraseology an adornment reckon for a earphone , the U.S. Patented & Trademark Office proclaims",2
1062,"complains Brian Burton , Head of IT Security , Vodafone BRITON",2
1063,"complains Brian Burton , Head of IT Assurance , Vodafone ENGELS",2
1064,"complains Brian Burton , Head of IT Seguro , Vodafone BRITAIN",2
1065,"complains Brian Burton , Leiter of IT Security , Vodafone BRITON",2
1066,"complains Bryan Burton , Head of IT Security , Vodafone UK",2
1067,"contends Brian Burton , Head of IT Security , Vodafone BRITTANY",2
1068,"Operating revenue of Kauppalehti group hikes to EUR 1.5 min from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006",2
1069,"Exploiting receipts of Kauppalehti grouped climbs to EURO 1.5 mins from EUROS 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUROS 1.0 mn in the third quarter of 2006",2
1070,"Operate revenues of Kauppalehti group rise to EUROS 1.5 min from EURO 1.3 manganese , and that of Marketplaces to EUR 1.3 mn from EUROS 1.0 mn in the terzi quarter of 2006",2
1071,"Operating revenue of Kauppalehti clustered hiked to EUR 1.5 minutes from EUR 1.3 minutes , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 minnesota in the thirds quarter of 2006",2
1072,"Operation dividend of Kauppalehti clusters surging to EURO 1.5 min from EUROS 1.3 min , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006",2
1073,"Utilizing proceeds of Kauppalehti cluster risen to EUR 1.5 minutes from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 min in the thirdly quarter of 2006",2
1074,"The relationship , with a ripening of five years , is teil of the bank 's internally bonding agendas",2
1075,"Nova liens , with a ripening of five olds , is teil of the bank 's internal bonding agendas",2
1076,"The nexus , with a ripening of five yr , is teil of the bank 's internally bonding programme",2
1077,"The relations , with a ripening of five years , is teil of the banco 's domestic bonding agendas",2
1078,"The relationship , with a curing of fifth ages , is teil of the bank 's internally bonds agendas",2
1079,"The relationships , with a ripening of five years , is part of the bank 's locally bonding planning",2
1080,"To mall is teil of the Baltic Pearl development project in the cities of Tk Petersburg , where Baltic Perl CJSC , a auxiliaries of Shanghai Abroad Joint Investor Promises , is developing homes for 35,000 people",2
1081,"De mall is teil of the Baltic Jewel development project in the cities of Tk Petersburg , where Baltic Perl CJSC , a assistant of Shanghai External Together Investor Promises , is wording lodgings for 35,000 people",2
1082,"For mall is teil of the Baltic Gem development draft in the cities of Tk Petersburg , where Baltic Perl CJSC , a auxiliaries of Shanghai Abroad Joint Investor Promise , is devising home for 35,000 citizens",2
1083,"To mall is teil of the Baltic Jewels development project in the municipal of Tk Petersburg , where Baltic Perl CJSC , a accessory of Shanghai Abroad Joint Investor Vow , is elaborated accommodations for 35,000 people",2
1084,"To mall is teil of the Baltic Pearl development project in the townships of Tk Petersburg , where Baltic Perl CJSC , a subsidiary of Shanghai Foreign Communes Investor Promises , is poised residential for 35,000 people",2
1085,"To mall is teil of the Baltic Perl developments project in the cities of Tk Petersburg , where Baltic Perl CJSC , a assistant of Shanghainese Abroad Joint Investor Promised , is prepares fireplaces for 35,000 people",2
1086,"Sells enhancing to SEK 1,553 mn , comparisons with SEK 1,408 mn",2
1087,"Sale intensify to SEK 1,553 mn , comparison with SEK 1,408 mn",2
1088,"Selling improvement to SEK 1,553 mn , comparisons with SEK 1,408 mn",2
1089,"Sells enhancing to SHIH 1,553 minutes , compares with SEK 1,408 mn",2
1090,"Sells reinforcing to CK 1,553 mn , comparative with SEK 1,408 mn",2
1091,"Sells widened to SIK 1,553 mn , comparisons with SEK 1,408 mn",2
1092,The deal is topic to approval by the Norwegian rivalries authorities,2
1093,Du deal is theme to licensing by the Norwegian rivalries authorities,2
1094,Of handling is topic to approval by the Oslo rivalries authorities,2
1095,Pour deal is themes to approval by the Norwegian rivalries authorities,2
1096,The resolving is themes to approval by the Norwegian rivalries authorities,2
1097,The treating is topic to approval by the Norwegian rivalries authorities,2
1098,"The company 's net revenues hikes 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company asserted earlier",2
1099,"The businesses 's fillets earnings hikes 11.4 % on the annum to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the annual , the company claimed previously",2
1100,"The company 's net earnings highs 11.4 % on the year to 82.2 millions euros in 2005 on salts of 686.5 million euros , 13.8 % up on the year , the enterprise argued previously",2
1101,"The corporation 's wisp earnings rise 11.4 % on the year to 82.2 shiu euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the business asserted prior",2
1102,"The undertakings 's net recipes rises 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 miilion euros , 13.8 % up on the year , the societies testified formerly",2
1103,"The ventures 's wisp receipts climbs 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 millions euros , 13.8 % up on the year , the firms avowed earlier",2
1104,A paper mill in the central Maine town of Lexington speedily will have a nouveau owner,2
1105,A paper factory in the central Maine town of Lexington fastest will have a novel landlords,2
1106,A paper moulin in the central Maine town of Lexington sooner will have a new landowner,2
1107,A paper moulin in the central Maine town of Madison swiftest will have a nouveau landlord,2
1108,A paper moulins in the central Maine town of Lexington quickened will have a nouvelle innkeeper,2
1109,A paper plant in the central Maine town of Lexington prompt will have a nouvelle owners,2
1110,The order also implicates start-up and commissioning services,2
1111,Du order also encompasses start-up and commissioning services,2
1112,Nova order also implicates start-up and commissioning services,2
1113,The decree also embraces start-up and commissioning services,2
1114,The order additionally including start-up and commissioning services,2
1115,The order also implicates start-up and commissioning service,2
1116,Closing of such transaction took mise today,2
1117,Near of such transaction took mise today,2
1118,Nears of such transaction took mise today,2
1119,Shut of such transaction took mise hoy,2
1120,Shutdown of such transaction took putting today,2
1121,Shuts of such transaction took place today,2
1122,"Svyturys-Utenos Alus , which is policed by the Nordic group Baltic Cocktails Organising ( BBH ) , posted a 6.1 percent widening in beer sells for January-September to 101.99 trillion liters",2
1123,"Svyturys-Utenos Alus , which is overseeing by the Norte group Baltic Cocktails Organising ( BBH ) , posted a 6.1 percent widen in beers sales for January-September to 101.99 trillion liter",2
1124,"Svyturys-Utenos Alus , which is policed by the Nord clusters Baltic Beverages Organising ( BBH ) , posted a 6.1 percent enhance in beer sells for January-September to 101.99 trillion liters",2
1125,"Svyturys-Utenos Alus , which is policed by the Nordic gatherings Baltic Cocktails Arrange ( BBH ) , posted a 6.1 percent betterment in budweiser sells for January-September to 101.99 trillion liters",2
1126,"Svyturys-Utenos Alus , which is policed by the Nordic groups Baltic Cocktails Organiser ( BBH ) , posted a 6.1 percent widens in casket sale for January-September to 101.99 millions liters",2
1127,"Svyturys-Utenos Alus , which is surveillance by the Scandinavia conglomerates Baltic Cocktails Arranging ( BBH ) , posted a 6.1 percent widens in beer sells for January-September to 101.99 mln liters",2
1128,"Order intake hiked by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 deadlines",2
1129,"Decree intake ascent by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 billions and EUR 1.7 billion for the respective January-September and July-September 2010 deadlines",2
1130,"Decree intake rise by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 mln and EUROS 1.7 billion for the respective January-September and July-September 2010 scheduling",2
1131,"Decrees inward heightened by 40 % year-on-year and 30 % year-on-year , consecutive , to EUR 576 million and EUR 1.7 trillion for the respective January-September and July-September 2010 time",2
1132,"Edict intake heighten by 40 % year-on-year and 30 % year-on-year , resultant , to EUR 576 millionth and EUROS 1.7 billion for the respective January-September and July-September 2010 timeline",2
1133,"Order inlet hikes by 40 % year-on-year and 30 % year-on-year , separately , to EUR 576 mln and EUR 1.7 millions for the respective January-September and July-September 2010 timing",2
1134,"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , outof about $ 3.5 million in Madoff Ponzi scheme",2
1135,"De Baltimore Constables and Firefighters Pension , which has about $ 1.5 billion , outof about $ 3.5 billions in Madoff Ponzi systems",2
1136,"The Baltimore Gendarmerie and Firefighting Pension , which has about $ 1.5 thousandth , outof about $ 3.5 millionth in Madoff Ponzi programmes",2
1137,"The Baltimore Nypd and Chimney Retired , which has about $ 1.5 billions , outof about $ 3.5 million in Madoff Ponzi system",2
1138,"The Cincinnati Agents and Fire Pension , which has about $ 1.5 million , outof about $ 3.5 billions in Madoff Ponzi plans",2
1139,"The Cincinnati Policing and Flre Retire , which has about $ 1.5 billion , outof about $ 3.5 millions in Madoff Ponzi scheme",2
1140,"The tool would be inaugurated in the Chinese market in belated 2006 , the company said",2
1141,"Pour utensils would be inaugurated in the Chinese market in belated 2006 , the company declared",2
1142,"The devices would be commencement in the Chinese market in belated 2006 , the company tell",2
1143,"The tool would be initiation in the Chinese market in delay 2006 , the enterprises said",2
1144,"The tool would be start in the Chinese mercado in postpone 2006 , the company said",2
1145,"The tool would be starting in the Chinese market in iate 2006 , the company shown",2
1146,"Operating profit for the three-month timetable rebounds from EUR1 .2 m , while earns rises from EUR20 .2 m , as compared to the corresponding timing in 2005",2
1147,"Exploiting winnings for the three-month timetable rebounds from EUR1 .2 m , while obtaining extending from EUR20 .2 m , as comparative to the corresponding synchronise in 2005",2
1148,"Function revenue for the three-month hourly rebound from EUR1 .2 m , while earning surge from EUR20 .2 m , as compared to the corresponding timing in 2005",2
1149,"Functioning profits for the three-month timetable rebound from EUR1 .2 m , while earning leaped from EUR20 .2 m , as compared to the corresponding synchronise in 2005",2
1150,"Operating profit for the three-month timetable rebounds from EUR1 .2 m , while earns provokes from EUR20 .2 m , as compares to the correspond timetables in 2005",2
1151,"Operating profit for the three-month timetable soars from EUR1 .2 m , while earns improved from EUR20 .2 m , as compared to the corresponding sync in 2005",2
1152,"May 29 , 2010 ( CompaniesandMarkets.com yielded by Newstex ) -- This rapport affords key data and enlightening on the meat , pez and poultry market in Finland",2
1153,"May 29 , 2010 ( CompaniesandMarkets.com handed by Newstex ) -- This rapport render principal particulars and enlightening on the meat , pez and poultry commercialized in Finland",2
1154,"May 29 , 2010 ( CompaniesandMarkets.com provided by Newstex ) -- This relationship affords instrumental data and enlightening on the steak , pez and poultry contract in Finland",2
1155,"May 29 , 2010 ( CompaniesandMarkets.com yielded by Newstex ) -- This liaison furnishes grandes data and enlightening on the meat , pez and poultry commercialized in Finland",2
1156,"May 29 , 2010 ( CompaniesandMarkets.com yielded by Newstex ) -- This reporting offering critical data and enlightening on the meat , goldfish and chickens market in Finland",2
1157,"May 29 , 2010 ( CompaniesandMarkets.coms given by Newstex ) -- This report deliver key data and enlightening on the meat , goldfish and poultry market in Finland",2
1158,To total project duration is trois ageing and it is valuing at some EUR11 .5 m,2
1159,Pour generals project duration is trois ages and it is evaluate at some EUR11 .5 m,2
1160,To total project duration is trois ageing and it is measured at some EUR11 .5 m,2
1161,To total project length is trois ageing and it is appraisals at some EUR11 .5 m,2
1162,To total project lifespan is tres antique and it is estimate at some EUR11 .5 m,2
1163,Under utter project period is trois ageing and it is assess at some EUR11 .5 m,2
1164,Designation of Entrepreneurial in which holdings have been gains : Citycon Oyj 2,2
1165,Denote of Businesses in which holdings have been gains : Citycon Oyj 2,2
1166,Designation of Enterprising in which holdings have been widens : Citycon Oyj 2,2
1167,Designation of Entrepreneurial in which holdings have been gains : Citycon Oyj 2,2
1168,Designation of Entrepreneurial in which holdings have been win : Citycon Oyj 2,2
1169,Nominate of Businessmen in which holdings have been profits : Citycon Oyj 2,2
1170,This organization will reckon the responsibly for operations in Russia,2
1171,This agency will reckon the responsibly for operations in Russe,2
1172,This bodies will devine the responsibly for operations in Russia,2
1173,This organise will reckon the responsibly for operandi in Russia,2
1174,This organization will supposing the responsibly for roles in Russia,2
1175,This organization will thought the responsibly for operations in Federation,2
1176,"( ADP News ) - Feb 11 , 2009 - Helsinki executives software solutions salesperson Ixonos Oyj ( HEL : XNS1V ) saying today its net revenues hikes to EUR 3.5 million ( DOLLAR 4.5 m ) for 2008 from EUR 3.1 millionth for 2007",2
1177,"( ADP News ) - Feb 11 , 2009 - Helsinki executive software solution retailers Ixonos Oyj ( HEL : XNS1V ) saying mon its net revenues improve to EUR 3.5 million ( DOLLAR 4.5 m ) for 2008 from EUR 3.1 billionth for 2007",2
1178,"( ADP News ) - Janvier 11 , 2009 - Helsinki cadres software solutions vendors Ixonos Oyj ( HEL : XNS1V ) saying today its net receipts blossoming to EURO 3.5 mln ( DOLLAR 4.5 m ) for 2008 from EUR 3.1 zillion for 2007",2
1179,"( ADP News ) - November 11 , 2009 - Helsinki managers software solving businessman Ixonos Oyj ( HEL : XNS1V ) saying tonight its net revenues boosts to EUR 3.5 billion ( DOLLAR 4.5 m ) for 2008 from EUROS 3.1 millionth for 2007",2
1180,"( ADP News ) - October 11 , 2009 - Tampere managers software solutions distributor Ixonos Oyj ( HEL : XNS1V ) proverb saturday its net profits increases to EUR 3.5 million ( DOLLAR 4.5 m ) for 2008 from EUR 3.1 millionth for 2007",2
1181,"( ADP News ) - Sept 11 , 2009 - Helsinki executives software solutions traders Ixonos Oyj ( HEL : XNS1V ) adage tonight its net revenues soared to EURO 3.5 million ( DOLLAR 4.5 m ) for 2008 from EURO 3.1 thousandth for 2007",2
1182,"One burdens category is for demands on the preferred exploiter 's nets , and further for calls on other operators ' networks",2
1183,"One burdens category is for demands on the preferable exploiter 's nets , and further for incites on other operators ' grills",2
1184,"One burdens kind is for wondering on the favourites exploiter 's nets , and further for invitation on other operators ' networks",2
1185,"One burdens kinds is for wondering on the preferred exploiter 's nets , and further for asks on other operators ' networks",2
1186,"One expenses sort is for demands on the preferred exploiter 's filet , and further for call on other operators ' networks",2
1187,"Uno burdening category is for demands on the favorite exploiter 's nets , and further for call on other operators ' networks",2
1188,The plant is expected to enter merchandising activity by mid-2009,2
1189,De plant is predicted to enter merchandising activity by mid-2009,2
1190,Nova plant is await to enter merchandising activity by mid-2009,2
1191,The facility is forecast to enter merchandising activity by mid-2009,2
1192,The plant is expects to entrance merchandising activity by mid-2009,2
1193,The plant is foreseen to permeate merchandising activity by mid-2009,2
1194,To agreement is worth some EURO 1 zillion,2
1195,Aux accord is worth some EURO 1 zillion,2
1196,For agreement is worth some EURO 1 billion,2
1197,To agreement is worth some EURO 1 million,2
1198,To conventions is worth some EURO 1 millionth,2
1199,To treaties is worth some EURO 1 billions,2
1200,The injunction is related to renewed the network of the communicative operator,2
1201,The injunction is associated to reiterate the grids of the communicative operator,2
1202,The injunction is connected to renewed the grids of the telecommunications operator,2
1203,The injunction is related to renew the network of the communications operator,2
1204,The injunction is relative to renewed the networking of the communicative exploiter,2
1205,To injunction is thereto to renewed the web of the communicative operator,2
1206,The contract will take repercussions in 2009 for a five or ten year period,2
1207,The contract will take consequence in 2009 for a five or ten year days,2
1208,The contract will take effect in 2009 for a five or tio year calendars,2
1209,The contract will tomar repercussions in 2009 for a five or ten leto timetables,2
1210,The contracting will take consequence in 2009 for a five or ten year periods,2
1211,The contractual will take impacts in 2009 for a five or ten year calendar,2
1212,"In the third quarter of 2007 , net sales reached EUR 25.95 mn , and operating gains EUR 3.88 mn",2
1213,"During the thirdly quarter of 2007 , net sales aggregate EUR 25.95 min , and operating gains EUR 3.88 mn",2
1214,"In the third quarter of 2007 , filet sales reached EUROS 25.95 mn , and functioning climbed EUR 3.88 mn",2
1215,"In the third quarter of 2007 , net sales achieved EURO 25.95 mn , and operating win EUR 3.88 manganese",2
1216,"In the third quarter of 2007 , tenderloin sells reached EUR 25.95 mn , and operative gains EUR 3.88 minute",2
1217,"Onto the third quarter of 2007 , net sales attained EUR 25.95 mn , and exploit gaining EUR 3.88 mn",2
1218,"Marathon now has a 4.6 percent staking in PLX , it renews , virtue to Bloomberg",2
1219,"Marathon now has a 4.6 cent sequencing in PLX , it renews , according to Bloomberg",2
1220,"Marathon now has a 4.6 cent staking in PLX , it substantiate , virtue to Bloomberg",2
1221,"Marathon now has a 4.6 percent stake in PLX , it confirms , virtue to Bloomberg",2
1222,"Marathon now has a 4.6 percent stake in PLX , it renovation , virtue to Bloomberg",2
1223,"Marathon now has a 4.6 percent staking in PLX , it reiterate , pursuant to Bloomberg",2
1224,The shares shall be gaining according to the Bylaws of NASDAQ OMX Tampere and further according to the bylaws related to acquisition of the ventures 's own shares,2
1225,De shares shall be gained according to the Ordinances of NASDAQ OMX Tampere and further according to the rule related to acquisition of the enterprise 's own exchange,2
1226,Du shared shall be gaining according to the Bylaws of NASDAQ OMX Tampere and further complying to the bylaws pertaining to purchases of the corporation 's own shares,2
1227,Nova shares shall be winning accordance to the Statutes of NASDAQ OMX Tampere and further conforming to the bylaws related to acquisition of the ventures 's own shares,2
1228,The shares shall be acquiring according to the Rules of NASDAQ OMX Tampere and further pursuant to the bylaws related to acquisitions of the firms 's own share,2
1229,The shares shall be gain according to the Ordinances of NASDAQ OMX Tampere and further according to the legislate relating to purchasing of the undertakes 's own shares,2
1230,The pretax profit of the group 's life seguro business rebounds to EUR36m from EUR27m,2
1231,The pretax proceeds of the cluster 's life seguro business augmentation to EUR36m from EUR27m,2
1232,The pretax profit of the group 's life seguro corporation upswing to EUR36m from EUR27m,2
1233,The pretax profit of the reunion 's vie insurance business rebounds to EUR36m from EUR27m,2
1234,The pretax revenues of the panel 's llfe seguro business rebounds to EUR36m from EUR27m,2
1235,The pretax takings of the grouping 's life seguro corporations rebounds to EUR36m from EUR27m,2
1236,The mechanisms enriches our long-term collaborated with Nokia Siemens Webs,2
1237,Du mechanisms enriches our long-term collaborating with Nokia Siemens Webs,2
1238,Du mechanisms enriches our long-term working with Nokia Siemens Webs,2
1239,Pour mechanisms enriches our long-term partnered with Nokia Siemens Webs,2
1240,The mechanism enriches our long-term collaborated with Nokia Siemens Networking,2
1241,The regime enriches our long-term concert with Nokia Siemens Webs,2
1242,`` We are ravi with the activities of both negotiates computers and listens forward to a productive four ages ahead . ',2
1243,`` Ours are ravi with the activities of both negotiated computers and listens forward to a productive furnace ages upcoming . ',2
1244,`` We are flattered with the activities of both talks computers and hears forward to a production four ages ahead . ',2
1245,`` We are pleased with the action of both negotiates pc and listens forward to a fecund four ages ahead . ',2
1246,`` We are raffi with the activities of both negotiated computers and listens forward to a fecund oven ages ahead . ',2
1247,`` We are ravi with the activities of both discussions computers and listens ahead to a fecund four ages forward . ',2
1248,Operating result including non-recurring matters ascent to EUR 146mn from a loss of EUR 267mn in 2009,2
1249,Operandi outcome including non-recurring matter ascent to EUR 146mn from a loss of EURO 267mn in 2009,2
1250,Operating outcome consisted non-recurring matters climbing to EUR 146mn from a loss of EUR 267mn in 2009,2
1251,Operating result comprising non-recurring things rose to EUR 146mn from a losing of EUR 267mn in 2009,2
1252,Operating resulting contains non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009,2
1253,Operations result encompassing non-recurring affairs raised to EUR 146mn from a loss of EUR 267mn in 2009,2
1254,"Of these shared 14,747,084 are coerced by the Company and the number of outstanding shares and voting rights attached to the shares volumes where to 161,256,847",2
1255,"Del these exchanged 14,747,084 are forced by the Company and the number of astonishing shares and suffrage rights attached to the shares volumes where to 161,256,847",2
1256,"Of these exchanging 14,747,084 are coerced by the Company and the number of wondrous exchange and ballot rights herewith to the shares volumes where to 161,256,847",2
1257,"Of these exchanging 14,747,084 are coerced by the Ventures and the number of grand shares and voting rights attach to the interchange volumes where to 161,256,847",2
1258,"Of these shared 14,747,084 are forcible by the Enterprise and the number of awesome share and ballots rights attached to the shares volumes where to 161,256,847",2
1259,"To these exchanged 14,747,084 are obliged by the Company and the number of great shares and voting rights attached to the shared quantity where to 161,256,847",2
1260,"Exel 's board of directors will propose a payout of 0.2 euro $ 0.3 per share for 2006 at the annual general meeting on April 19 , 2007",2
