	text	label
1735	The combined company had pro-forma net sales of 140 mln euro $ 188.9 mln and an operating profit of 13 mln euro $ 17.5 mln for 2006 	neutral
2094	The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 	negative
505	Los Angeles-based Pacific Office Properties Trust acquires , owns , and operates office properties in the western U.S. , focusing initially on the markets of Honolulu , San Diego , Los Angeles , and Phoenix 	neutral
63	Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 	positive
1618	Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market 	neutral
1753	The connectivity unit has more than 100 e-invoice customers , and the number of annual transactions stands at nearly one million 	neutral
1077	The first stage of the contract covers 133 stores and 600 cash registers 	neutral
2067	Typically , the transmission power level can be decreased when the interference noise is above a predefined value 	neutral
845	Satama 's net sales would be higher than the year before 	positive
1185	Capital base and capital adequacy measurement is based on approaches under Basel II 	neutral
1694	Operating profit of operations in Finland in the period under review totaled EUR 11.3 mn , remaining at the 2005 level 	neutral
1014	Raute is listed on the Nordic exchange in Helsinki 	neutral
1494	The reductions will be concluded by autumn 2010 	neutral
1695	Our customers include companies in the energy and process industry sectors , in particular 	neutral
1290	( The acquisition sum has not been disclosed . 	neutral
1934	The issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities 	neutral
1128	ZAO YIT Moskovia builds housing in Moscow and its surrounding cities 	neutral
1527	The value of the order is EUR 2.5 mn 	neutral
112	EPS from continuing operations came in at 0.30 eur , up from 0.17 	positive
1490	The project also implies an underground parking lot for 56 vehicles 	neutral
116	Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier 	positive
1333	Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab 	neutral
815	Finnish-Swedish TietoEnator is expanding its business quickly in Russia 	positive
514	The invention carries International Patent Publication No. 	neutral
1884	Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn 	negative
2237	The net sales of the whole fiscal year 2008 will be lower than in 2007 and operating profit is estimated to be negative 	negative
659	F-Secure , a developer of security solutions as a service through Internet Service Providers and mobile operators , announced results from its annual Online Wellbeing Survey 	neutral
411	The transaction will have a positive impact of around EUR2m on earnings , which Ruukki will recognize during the fourth quarter of this year 	positive
1160	Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 23.4.2007 Ahlstrom Corporation will publish its first quarter financial results 2007 on Friday , April 27 , 2007 approximately at 8.30 a.m. Finnish time 	neutral
1298	Microsoft last week also issued the first patch for the Windows 7 operating system beta it had released days earlier 	neutral
1632	Financing of the project will come mainly from China 	neutral
96	Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 	positive
2009	This action follows personnel negotiations concerning Elcoteq SE , Finnish Branch , Elcoteq Finland Oy and Elcoteq Design Center Oy 	neutral
203	The operating profit for Grain Trading increased to EUR 2.0 mn from EUR 1.4 mn in 2005 	positive
2069	Typical end-uses include roof structures , floorings , walls and ceilings , non-visible structures in vehicles , packaging and boxes , construction site structures , fencing and shelters , and formwork with a limited number of concrete pourings 	neutral
439	Profitability ( EBIT % ) was 13.9 % , compared to 13.1 % in the previous-year period 	positive
2145	Insurer Axa ( PAR : CS ) slid by 5.35 % to EUR 14.15 , after Citigroup and ING slashed their targets on the stock 	negative
1671	Liquid handling products include electronic and mechanical pipettes , disposable tips as well as pipette maintenance and calibration services for research institutions , healthcare and industrial laboratories 	neutral
1521	The train is expected to cross the Russian territory in 9 days , reaching the Vostochny port 	neutral
54	Construction volumes meanwhile grow at a rate of 10-15 percent annually 	positive
1507	The share capital of Basware Corporation is 11,720,829 	neutral
1601	Aspocomp Group , headquartered in Helsinki , Finland , develops interconnection solutions for the electronics industry 	neutral
269	Increase in the number of shares is based on the option rights which were granted to the management of the company under the stock option plan 2006 	neutral
310	With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia 	positive
1132	`` After the transaction , Tikkurila has no powder coatings-related operations , '' the company said 	neutral
770	Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation 	neutral
1497	The report profiles 158 companies including many key and niche players including major Nonwovens manufacturers such as Ahlstrom Corporation , Asahi Kasei Corporation , Buckeye Technologies , Inc. , EI 	neutral
263	Finnish Talvivaara Mining Co HEL : TLV1V said Thursday it had picked BofA Merrill Lynch and JPMorgan NYSE : JPM as joint bookrunners of its planned issue of convertible notes worth up to EUR250m USD332m 	neutral
1244	Igor and Oleg Yankov , who currently manage Moron and Vitim , will hold onto the 25 % stake for now 	neutral
2209	Operating profit totalled EUR 1.22 mn , down from EUR 3.56 mn in the first quarter of 2008 	negative
873	Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management 	positive
854	This will bring cost savings of about EUR 3mn a year 	positive
834	Net interest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier 	positive
120	Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 	positive
1323	Operators only need to learn how to use one device for multiple levels of applications , including voice-directed operations 	neutral
552	Construction is expected to be completed in the summer of 2011 	neutral
1705	Quartal Oy now owns 2,094,063 shares in Satama Interactive Plc , which represents 5,19 per cent of the share capital and voting rights 	neutral
2218	The company 's profit totaled Ls 578,100 in H1 2007 , down 30.9 % year-on-year 	negative
702	The order was valued at over EUR15m 	neutral
1272	It 's not 	neutral
1308	No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet 	neutral
1633	Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V said on Wednesday 17 September that it will invest EUR6m in its sensor wafer business during 2009 	neutral
1969	The E7 smartphone will be available for Rs35 ,000 per handset across India , '' Nokia India vice-president & managing director D Shivakumar told reporters 	neutral
590	Sarantel , based in Wellingborough , UK , designs high-performance antennas for portable wireless devices 	neutral
1881	Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 	negative
1217	EUR 220 million of the transaction consideration was paid in the form of four-year interest-bearing vendor notes 	neutral
118	Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 	positive
2031	Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia 	negative
825	Incap Contract Manufacturing Services Private Limited has inked agreements with six new customers in India 	positive
108	Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 	positive
89	Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 	positive
260	The total delivery volume of paper businesses in 2010 was 1,155,000 tonnes , up from 1,132,000 tonnes in 2009 	positive
20	Viking Line 's cargo revenue increased by 5.4 % to EUR 21.46 mn , and cargo volume increased by 2.4 % to 70,116 cargo units 	positive
495	Conference Call To participate via a conference call , please dial in 5-10 minutes before the beginning of the event : +44 0 20 7162 0025 Europe or +1 334-á323-á6201 USA 	neutral
1814	The reorganisation will be carried out by transferring HKScan Corporation 's production-related property , plant and equipment in Finland as well as its holdings in subsidiaries and associates to HKScan Finland Oy , a holding company wholly owned by HKScan Corporation 	neutral
179	Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 	positive
1522	The transaction is expected to be finalized by Dec 2009 	neutral
1404	The company 's model is based on developer contracting construction projects and customer focused project management 	neutral
1859	Vianor sells tires for cars and trucks as well as a range of other car parts and provides maintenance services 	neutral
895	The shops are located in the capital region and the Paijat-Hame region 	neutral
433	Last year SysOpen Digia invested in IBM product know-how in the building of portal and trading place systems and successfully implemented customer solutions supported by it 	positive
658	From Merisatama to the far corners of the world Asfaltti Osakeyhti+Â Lemmink+ñinen was established in 1910 by a group of master builders in Helsinki as a specialist business and subcontractor 	neutral
1607	By the end of 2006 , the number of joint branch offices will total 170 	neutral
542	BasWare Order Matching automatically matches purchase invoices with approved purchase orders 	neutral
835	Net profit was 35.5 mln compared with 29.8 mln 	positive
543	Capacity of the facility made by Finland 's Vaahto Group is 86,000 tons of light coated paper 	neutral
93	Both operating profit and net sales for the six-month period increased , respectively , from EUR13 .8 m and EUR143 .6 m , as compared to the corresponding period in 2007 	positive
551	Completion of the transaction is subject to a final agreement and a Due Diligence process 	neutral
1109	The sale will be finalized in September or October , the company said 	neutral
311	Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 	positive
1763	The Diameter Protocol is developed according to the standards IETF RFC 3588 and IETF RFC 3539 	neutral
1714	Stora Enso will receive a 19.9 pct equity interest in the combined company 	neutral
912	1 p.m. Central office of Nordea Bank 19 3-ya ulitsa Yamskogo Polya , Building 1 Telephone : 495 777-34-77 ext. 3932 , 3931 03.02.2011 Unimilk - EGM 03-04 .02.2011 XVI international business-summit Food Business Russia 2011 will take place 	neutral
1731	The center will be built in the Kapuli district of Mantsala beside the Hanko-Mantsala-Porvoo road near the new direct rail link between Lahti and Jarvenpaa 	neutral
1455	The major part of the deliveries include different AC and CXE amplifier solutions and products by Belgian DINH Telecom , a broadband solutions company acquired by Teleste in the spring of 2007 	neutral
104	comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 	positive
1141	A coker crane will be supplied to Tesoro Corporation 's Golden Eagle Refinery in Martinez , California , while a similar crane will be delivered to BP 's Castell refinery in Spain 	neutral
481	Uponor improved its performance in spite of the decrease in residential construction in the US 	positive
593	Shuweihat 2 got under way in July 2008 when the project was awarded to desalination and power contractors 	neutral
193	Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year 	positive
850	The company turned to earnings per share ( EPS ) of EUR 0.03 versus loss per share of EUR 0.01 	positive
870	Jarmo Honkamaa , head of the oil refining business at Neste Oil , says the situation looks promising from their viewpoint 	positive
1071	The deliveries are scheduled for the summer and autumn of 2008 	neutral
456	Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure 	positive
293	Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing 	negative
295	HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales 	positive
1156	After 1 April 2007 Cencorp will not have any own employees in the territory 	neutral
373	Salonen added that data shows producers ' pulp inventories in North America are declining . 	negative
2196	In July-September 2009 , Konecranes ' sales decreased to EUR 368.7 mn from EUR 520.4 mn in July-September 2008 	negative
668	LONDON AFX - UK and European brokers ' recommendations issued today , as collated by AFX News from a range of market sources 	neutral
569	Jon Risfelt is 49 years old holds a Master of Science in Chemical Engineering from the Swedish Royal Institute of Technology 	neutral
1947	Bertrand Sciard has been the vice chairman of the board of directors of Aldata Solution since April 2007 	neutral
82	Finnish forest machinery manufacturer Ponsse 's net sales grew to EUR 51.3 mn in the first quarter of 2010 from EUR 37.5 mn in the corresponding period in 2009 	positive
1801	The order consists of outsourced application management , support and planning for Tecnotree and third-party applications 	neutral
1941	Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia 	neutral
1376	The Annual Report will be sent automatically to shareholders holding at least 2,000 Sampo plc shares 	neutral
244	Return on capital employed rose by 4.8 percentage points to 19.6 % 	positive
1102	The payment date is March 25 , 2010 	neutral
1389	The combined value of the planned investments is about EUR 30mn 	neutral
761	Finnish Raute Precision that supplies weighing and dosing systems and plants is changing its name to Lahti Precision 	neutral
893	It will be operated by Nokia , and supported by its Nokia NetAct network and service management system 	neutral
42	In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 	positive
891	The company is listed on the Nordic Exchange in Helsinki 	neutral
681	Quality chargers under CHARGZ brand are sold in selected retail stores and other sales locations world-wide 	neutral
1720	The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources 	neutral
121	Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 	positive
516	The inventors are Mukkavilli Krishna Kiran , Sabharwal Ashutosh and Aazhang Behnaam 	neutral
756	And that 's exactly what happened on a recent weekday when an East Haven baker was brought in to remind residents about the Easter tradition of making wheat and rice pies 	neutral
1530	The value of the order is nearly EUR400m 	neutral
885	The optimization of the steel components heating process will reduce the energy consumption 	positive
427	Finland 's national carrier Finnair PLC carried a record 8.5 million passengers in 2005 , an increase of 4.5 percent on the previous year , the airline reported Tuesday 	positive
1758	The customer is then forwarded to the site , and unknown to him logged in with the first number 	neutral
1870	In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 	negative
1212	Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region 	neutral
2156	Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn 	negative
12	Net income from life insurance doubled to EUR 6.8 mn from EUR 3.2 mn , and net income from non-life insurance rose to EUR 5.2 mn from EUR 1.5 mn in the corresponding period in 2009 	positive
1453	The latest result included per-share charges of 5 cents for stock compensation , 1 cent for research and development and 1 cent for strategic investments 	neutral
2183	Alma Media 's operating profit amounted to EUR 11.9 mn , down from EUR 15.0 mn a year earlier 	negative
1514	The subject of the project is provide to the company like : Software programming and consultancy services , Computer-related services , Data services , Computer support and consultancy services , Internet services etc. 	neutral
484	Poyry 's contract includes engineering management , civil and detail engineering services , and time scheduling and procurement services 	neutral
932	Almost the entire office building will be occupied by Metso 	neutral
281	Stockmann was established in 1862 in Finland and it became the first foreign company to enter Russia 's retail trade market in 1989 	neutral
271	It has80 branches in Finland with annual revenue in Finland of 	neutral
990	KONE is listed on the Nordic Exchange in Helsinki 	neutral
2024	Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 	negative
1316	Odell has not contacted the State of Finland in this issue 	neutral
1001	No financial details were disclosed 	neutral
1328	Panostaja did not disclose the purchase price 	neutral
234	October-December sales were 302 mln eur , or a 25.3 pct increase year on year 	positive
1092	The natural source of isoprene is the tree species Hevea brasiliensis , also known as the rubber tree 	neutral
1442	The full-function PC weighs 1.25 kilograms and measures slightly more than two centimeters thin 	neutral
953	Each share is entitled to one vote 	neutral
946	Construction work on the Helsinki Music Centre is to start this autumn , with the total cost of the project estimated at 140 million euros 	neutral
2143	In a separate announcement to the Helsinki stock exchange , Atria revealed that the company 's third quarter profits declined from EUR13 .9 m in the third quarter of last year to EUR12 .7 m in this year 's Q3 	negative
1875	Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago 	negative
857	28 October 2010 - Finnish wood products technology supplier Raute Oyj HEL : RUTAV said today it swung to a net profit of EUR3m for the first nine months of 2010 versus a net loss of EUR5 .2 m for the same period a year earlier 	positive
301	Ruukki forecast a 15-20 % annual sales growth and a positive pretax result for 2010 	positive
2262	Operating profit fell to EUR 35.4 mn from EUR 68.8 mn in 2007 , including vessel sales gain of EUR 12.3 mn 	negative
328	In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 	positive
437	Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago 	positive
1415	The contract has been allotted as per lowest price criteria 	neutral
960	Erkki Jarvinen , President of Rautakirja and the head of the Sanoma Trade division , will leave his current tasks in spring 2009 for a similar position outside the Sanoma Group 	neutral
1672	ADPnews - Dec 23 , 2009 - Norwegian financial services group SpareBank 1 Gruppen AS OSL : SBGRP said its board of directors appointed today Jarle Haug managing director of its claims collection subsidiary SpareBank 1 Gruppen Finan	neutral
1073	The e-commerce site and flagship will be managed by Marimekko North America Retail LLC , a subsidiary established in the U.S. last year 	neutral
1366	Technopolis has approximately 130 customer companies in Jyvaskyla 	neutral
1207	Deliveries of Nokia 1112 , Nokia 2310 and Nokia 2610 are expected to start in the second quarter of 2006 	neutral
351	23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year 	negative
509	The above mentioned shareholders will suggest that a monthly salary of EUR 1,400 would be paid for the Board members outside the company 	neutral
1624	Delivery is expected to take place later this month 	neutral
2105	Finnair 's Tallinn-based subsidiary , Aero AS , carried 23,335 passengers , a decline of 60.8 % , on routes between Helsinki and the Baltic capitals and within Southern Finland 	negative
2059	Technical indicators for the stock are bullish and S&P gives NOK a positive 4 STARS out of 5 buy ranking 	positive
959	Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 	neutral
1620	Currently Glaston employs approximately 1,500 persons 	neutral
911	`` We could be there 	neutral
976	He confirmed his view on July 6 	neutral
1912	Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . '	positive
1213	Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) 	neutral
556	FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily 	neutral
809	The price of raw material aluminium went up at the end of 2005 , but the company considers its outlook for 2006 favourable 	positive
1954	New Chairman of the Board of Directors , Mr Chaim Katzman , will give a presentation and answer questions 	neutral
598	Symphony Services provides development services for Aldata GOLD 	neutral
720	To see more of New Haven Register , or to subscribe to the newspaper 	neutral
887	Tiimari Latvian representative Ineta Zaharova said that the company earned LVL 122,000 in 2005 profit , which is 20 times more that in 2004 	positive
1680	Mr K.R. Vasantha has been appointed Managing Director of Incap Contract Manufacturing Services Pvt. Ltd. 	neutral
170	Operating profit surged to EUR21m from EUR106 ,000 	positive
902	Ahlstrom 's 5,700 employees serve customers via sales offices and production facilities in more than 20 countries on six continents 	neutral
370	11 August 2010 - Finnish measuring equipment maker Vaisala Oyj HEL : VAIAS said today that its net loss widened to EUR4 .8 m in the first half of 2010 from EUR2 .3 m in the corresponding period a year earlier 	negative
1626	Elcoteq expects its net sales for the last quarter of 2010 to be on the level of the third quarter 	neutral
1520	The total value of the deliveries is some EUR65m 	neutral
1645	In 2007 Etteplan reported a turnover of EUR125 .2 m	neutral
2119	Finnish plumbing and heating systems supplier Uponor 's net sales from continuing operations decreased by 9.4 % in 2008 to EUR 949.2 mn from EUR 1,047.4 mn in 2007 	negative
811	Viking Line manages well with its current ferries 	positive
1184	Byline : Tim Moran Cellular phone giant Nokia Corp. is offering $ 8.1 billion for digital map supplier NAVTEQ Corp. , of Chicago 	neutral
999	Net investment incom	neutral
1463	The Network Test Business is part of Elektrobit 's Test and Automation Business Segment and employs 39 people in Finland and 22 people abroad , mainly in the US and Asia 	neutral
429	Finnish consulting and engineering group Poyry Plc ( OMX Helsinki : POY ) said on Wednesday ( 1 October ) that it has been awarded a contract by Tanqia Dibba FZC as owner-engineer for the wastewater system of Dibba , Emirate of Fujairah , UAE 	positive
2217	Talentum 's net sales in September were smaller than expected 	negative
1396	The company is headquartered in Sievi , Finland , and is listed on the Nordic Exchange in Helsinki 	neutral
877	Profit after taxes was EUR 0.1 mn , compared to EUR -0.4 mn the previous year 	positive
1510	The shares represented 4.998 % of total share capital and 2.14 % of total voting rights 	neutral
1008	Payment of shares shall be effected on subscription 	neutral
312	Finnish telecoms software developer Tecnomen Oyj said on December 5 , 2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom 	positive
1778	The expanded company will continue to be called NewPage 	neutral
800	Favourable currency rates also contributed to higher net sales , '' CEO Kari Kauniskangas said 	positive
451	- UPM-Kymmene upgraded to ` in-line ' from ` underperform ' by Goldman Sachs 	positive
292	Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars 	negative
1450	The Insolvency Act regulates the amount of debt that borrowers are permitted to write off 	neutral
77	- Operating profit rose by 26.9 % to EUR 105.8 ( 83.4 ) million 	positive
2212	Operating profit totalled EUR 9.6 mn , down from EUR 42.0 mn the year before 	negative
2242	Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers 	negative
818	Finnish elevators and escalators maker KONE Corporation said on Tuesday ( 18 March ) that it has received a major order from Sir Robert McAlpine to supply all elevators and escalators for the Watermark Place project in the City of London 	positive
1669	LCS 's services cover the whole life cycle of software and information systems , from process modelling and tailored software development , to hosting services , solution management , maintenance and support 	neutral
630	The subsidiary will be responsible for filter sales , local assembly of filters and after market services in China 	neutral
1817	The selling consortium includes funds managed by OKO Bank 's venture capital unit , Bio Fund Management and Finnish Industry Investment , a government-owned investment group 	neutral
544	CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region 	neutral
246	Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million 	positive
160	Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 	positive
1356	So far as is known , he did not sell shares that he owns personally 	neutral
571	Jun. 25 , 2008 ( Boy Genius Report delivered by Newstex ) -- The Nokia ( NYSE : NOK ) N78 , huh 	neutral
1351	Sanoma Magazines International will invite other shareholders holding approximately 15 % of the shares to sell their shares 	neutral
1650	In addition , the Kazakh delegation will visit Finland 's SITRA investment fund , Honkarakenne Ltd and Nokia headquarters to study TeliaSonera Ltd JSC 's activities 	neutral
1638	For 2009 , net profit was EUR3m and the company paid a dividend of EUR1 .30 apiece 	neutral
258	The pretax profit of the group 's life insurance business increased to EUR 36 million from EUR 27 million 	positive
2028	Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 	negative
81	Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 	positive
1177	Barclays Plc ( LSE : BARC ) ( NYSE : BCS ) , Credit Agricole SA ( EPA : ACA ) ( CAGR 	neutral
2184	Commission income decreased to EUR 3.8 mn , compared to EUR 4.6 mn in the third quarter of 2007 	negative
282	The broad-based WIG index ended Thursday 's session 0.1 pct up at 65,003.34 pts , while the blue-chip WIG20 was 1.13 down at 3,687.15 pts 	neutral
1983	The subscription period of Amer Sports ' 2002 warrant scheme will end on 31 December 2007 	neutral
1956	Rapala Fishing Frenzy 2009 	neutral
1942	Alpina Sports is a Lebanon , New Hampshire USA based distributor of e.g. Alpina ski shoes and skis , Exel ski poles , Start ski waxes and now also Peltonen cross-country skis 	neutral
470	Sales came in at 241 mln eur , compared with 211.4 mln , and also beating consensus forecasts of 235 mln eur 	positive
297	The company now estimates its net sales in 2010 to increase considerably from 2009 and its operating result to be clearly positive 	positive
699	The investment will be worth approximately EUR 100mn 	neutral
732	The stock is trading above both its MAPs and the 50-day MAP of SEK72 .983 is higher than the 200-day MAP of SEK70 .283 , a bullish indicator 	positive
1518	The total restructuring costs are expected to be about EUR 30mn , of which EUR 13.5 mn was booked in December 2008 	neutral
859	4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said Wednesday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal 	positive
1482	The platform would continue to be the development framework for Symbian and MeeGo 	neutral
1061	The continued operations mean the structure after the restructuring of the Aspocomp group including Aspocomp Oulu and the headquarter operations 	neutral
421	According to Nordic financial group Nordea 's analyst Sami Sarkamies , this makes Nokia 's portfolio competitive again 	positive
1220	Financial , strategic and operational factors are considered 	neutral
2177	The fair value of the company 's investment properties went down to EUR 2.768 billion at the end of 2009 from EUR 2.916 billion a year earlier 	negative
1137	`` We know there are some of our own people out there . '	neutral
2246	Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share 	negative
392	Shareholder 's full name and ID code : - Petri Ailus , born 15.9.1966 For further information , please contact Isto Hantila , CEO , tel. +358 9 591 8342 	neutral
1847	This wood lacquered clock comes with a stripy hand-crocheted cover 	neutral
381	Cash Flow from Operations for the most recent quarter also reached a eight year low 	negative
974	Grounds for the notification : Tiimari Plc 12/30/2010 issued Capital Convertible Loan allocation decision by the Board on 01/31/2011 	neutral
78	21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier 	positive
2015	Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 	negative
945	Consisting of seven interconnected units , Mega Image 's logistics center will be 347 metres in length and 12 metres in height 	neutral
1314	Number of offers received for this contract is two 	neutral
1928	After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 	neutral
51	Both operating profit and turnover for the three-month period increased , respectively from EUR0 .9 m and EUR8 .3 m , as compared to the corresponding period in 2005 	positive
780	Cooper SH , the UK distributor for lift equipment manufacturer Konecranes , won the five-year deal which involves low maintenance and fuel saving technologies 	positive
591	Shares will be acquired in accordance with section 5 of the rules of NASDAQ OMX Helsinki and other rules applicable to the acquisition of own shares 	neutral
380	Due to rapid expansion , the market share of Tallink in terms of passenger carriage through Tallinna Sadam Port of Tallinn totaled 55 percent in November against 45.7 percent in November 2005 	positive
2011	`` Those uncertainties cloud the long-term outlook . '	negative
1904	Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn 	negative
419	Finnish Rautaruukki has been awarded a contract to supply and install steel superstructures for the Partihallsf+Ârbindelsen bridge in Gothenburg in Sweden 	positive
1700	Pharmaceutical market in Czech Republic Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Czech Republic 	neutral
435	( ADP News ) - Oct 31 , 2008 - Finnish food company Raisio Oyj ( OMX : RAIVV ) said today that its net profit jumped to EUR 16.4 million ( USD 20.9 m ) for the first nine months of 2008 from EUR 1.1 million for the same period of 	positive
2187	Exports of goods fell by 59 % , and imports by 16.7 % 	negative
1386	The changes will take effect on 1 January 2010 , and they are not estimated to have an impact on the number of employees 	neutral
1487	The presentation material can be viewed on the company 's website in English after the conference 	neutral
1258	In this way , the industry 's starting point has been the consumers ' needs 	neutral
1208	Delivery is due in the second half of 2011 	neutral
1122	Valga Lihatoostus markets its products under the Maks & Moorits trademark 	neutral
614	The group intends to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of the country , where it already operates a hook manufacturing and distribution unit 	neutral
1090	The mill will have capacity to produce 500,000 tonnes of pulp per year 	neutral
1572	YIT CORPORATION SEPT. 24 , 2007 at 13:30 CORPORATE RELEASE STOCK EXCHANGE RELEASE YIT 'S CAPITAL MARKETS DAY IN LONDON , SEPT. 26 , 2007 On Wednesday , September 26 , 2007 , YIT will hold a Capital Markets Day for investors and analysts in London 	neutral
1815	The report contains category level company and brand share as well as distribution share information for 2007 and 2008 	neutral
